data,infected_Agrigento,infected_Alessandria,infected_Ancona,infected_Aosta,infected_Arezzo,infected_Ascoli_Piceno,infected_Asti,infected_Avellino,infected_Bari,infected_Barletta-Andria-Trani,infected_Belluno,infected_Benevento,infected_Bergamo,infected_Biella,infected_Bologna,infected_Bolzano,infected_Brescia,infected_Brindisi,infected_Cagliari,infected_Caltanissetta,infected_Campobasso,infected_Caserta,infected_Catania,infected_Catanzaro,infected_Chieti,infected_Como,infected_Cosenza,infected_Cremona,infected_Crotone,infected_Cuneo,infected_Enna,infected_Fermo,infected_Ferrara,infected_Firenze,infected_Foggia,infected_Forlì-Cesena,infected_Frosinone,infected_Genova,infected_Gorizia,infected_Grosseto,infected_Imperia,infected_Isernia,infected_L'Aquila,infected_La_Spezia,infected_Latina,infected_Lecce,infected_Lecco,infected_Livorno,infected_Lodi,infected_Lucca,infected_Macerata,infected_Mantova,infected_Massa_Carrara,infected_Matera,infected_Messina,infected_Milano,infected_Modena,infected_Monza_e_della_Brianza,infected_Napoli,infected_Novara,infected_Nuoro,infected_Oristano,infected_Padova,infected_Palermo,infected_Parma,infected_Pavia,infected_Perugia,infected_Pesaro_e_Urbino,infected_Pescara,infected_Piacenza,infected_Pisa,infected_Pistoia,infected_Pordenone,infected_Potenza,infected_Prato,infected_Ragusa,infected_Ravenna,infected_Reggio_di_Calabria,infected_Reggio_nell'Emilia,infected_Rieti,infected_Rimini,infected_Roma,infected_Rovigo,infected_Salerno,infected_Sassari,infected_Savona,infected_Siena,infected_Siracusa,infected_Sondrio,infected_Sud_Sardegna,infected_Taranto,infected_Teramo,infected_Terni,infected_Torino,infected_Trapani,infected_Trento,infected_Treviso,infected_Trieste,infected_Udine,infected_Varese,infected_Venezia,infected_Verbano-Cusio-Ossola,infected_Vercelli,infected_Verona,infected_Vibo_Valentia,infected_Vicenza,infected_Viterbo
2023-03-03 17:00:00,140837,156809,216080,46299,143582,102961,80181,164221,521127,136022,101454,102826,327988,69085,482795,276004,520065,155794,150141,96249,75612,380797,423719,112740,187576,250986,188462,140840,59918,210184,50887,84450,157289,425570,226148,213028,194896,343468,63253,89114,87425,26075,131609,97327,252790,346506,126471,146852,91500,173310,142378,181466,83406,67303,256784,1319455,312373,371618,1290083,131256,67141,55364,530640,425431,178383,225828,318795,135286,155610,109938,186259,123400,140018,128952,103606,124628,201837,209398,246828,68536,188543,1757141,120333,465275,136381,102858,113728,160506,68125,100852,218861,154646,100438,912334,138860,243983,483505,117889,245211,367460,454906,62293,61763,472335,53564,478563,106165
2023-03-04 17:00:00,140855,156843,216107,46304,143601,102970,80188,164243,521160,136033,101470,102849,328040,69096,482864,276043,520140,155805,150161,96255,75612,380839,423740,112757,187595,251015,188489,140865,59920,210201,50888,84456,157312,425625,226161,213032,194927,343508,63263,89130,87437,26075,131620,97329,252830,346545,126484,146868,91513,173329,142386,181486,83419,67303,256807,1319636,312404,371671,1290216,131273,67148,55364,530738,425476,178419,225854,318860,135296,155629,109952,186285,123408,140032,128958,103617,124633,201857,209411,246859,68542,188557,1757548,120340,465326,136388,102866,113744,160515,68130,100866,218873,154673,100453,912438,138886,244022,483601,117905,245249,367491,455021,62305,61775,472393,53568,478631,106178
2023-03-05 17:00:00,140859,156855,216126,46307,143619,102974,80193,164255,521195,136038,101480,102863,328066,69103,482909,276060,520183,155816,150177,96258,75618,380859,423765,112768,187596,251040,188517,140882,59920,210212,50889,84464,157336,425659,226171,213058,194981,343528,63263,89137,87442,26076,131626,97336,252862,346571,126495,146882,91517,173354,142394,181498,83425,67307,256824,1319742,312451,371694,1290310,131283,67151,55364,530811,425511,178425,225869,318910,135298,155636,109972,186302,123413,140032,128962,103623,124639,201858,209424,246876,68552,188567,1757947,120356,465379,136399,102877,113763,160522,68134,100871,218887,154674,100465,912498,138898,244041,483655,117905,245249,367522,455055,62309,61781,472427,53575,478697,106190
2023-03-06 17:00:00,140864,156874,216137,46310,143626,102976,80201,164262,521218,136043,101482,102866,328084,69108,482973,276067,520219,155823,150183,96258,75620,380879,423774,112772,187596,251053,188535,140891,59930,210223,50889,84469,157347,425672,226177,213061,194996,343550,63271,89148,87446,26076,131655,97339,252868,346597,126499,146892,91520,173360,142396,181501,83425,67308,256830,1319821,312451,371721,1290356,131292,67152,55372,530836,425530,178440,225878,318945,135302,155643,109981,186309,123416,140046,128967,103627,124640,201876,209432,246885,68555,188590,1758155,120358,465406,136402,102878,113769,160524,68135,100883,218901,154682,100466,912528,138905,244059,483693,117923,245276,367529,455071,62311,61785,472442,53577,478708,106192
2023-03-07 17:00:00,140908,156923,216167,46314,143645,102991,80209,164311,521315,136053,101503,102894,328204,69121,483075,276162,520358,155849,150228,96263,75620,380947,423818,112801,187614,251110,188581,140933,59935,210242,50892,84478,157354,425772,226203,213109,195043,343626,63283,89175,87454,26079,131695,97346,252933,346635,126531,146911,91544,173404,142417,181546,83437,67310,256868,1320198,312494,371818,1290558,131328,67165,55372,531030,425602,178467,225921,319028,135323,155678,109986,186342,123427,140070,128980,103648,124650,201874,209459,246880,68584,188617,1758865,120388,465518,136431,102897,113809,160557,68160,100904,218920,154713,100502,912639,138930,244120,483891,117952,245330,367589,455248,62326,61797,472541,53582,478861,106213
2023-03-08 17:00:00,140932,156959,216183,46318,143666,102997,80220,164326,521382,136060,101545,102915,328258,69124,483163,276228,520445,155866,150249,96272,75627,380997,423851,112815,187627,251128,188609,140966,59941,210260,50897,84484,157401,425833,226219,213134,195074,343679,63292,89195,87456,26082,131709,97354,252976,346662,126558,146925,91573,173438,142428,181584,83443,67315,256888,1320450,312519,371885,1290703,131346,67169,55377,531162,425648,178520,225951,319094,135338,155704,110010,186362,123434,140101,128986,103655,124653,201907,209476,246934,68596,188635,1759287,120411,465578,136447,102907,113835,160572,68167,100925,218932,154729,100523,912719,138962,244172,484011,117978,245370,367635,455374,62332,61809,472622,53587,478950,106224
2023-03-09 17:00:00,140960,156982,216203,46327,143685,103004,80231,164350,521433,136067,101559,102931,328322,69135,483258,276295,520516,155878,150271,96274,75628,381038,423873,112828,187661,251159,188629,141001,59952,210277,50898,84493,157428,425905,226228,213171,195111,343731,63297,89207,87463,26082,131720,97359,253008,346716,126586,146941,91593,173463,142437,181614,83451,67318,256909,1320666,312560,371940,1290835,131365,67174,55384,531311,425703,178558,225980,319156,135345,155704,110023,186387,123446,140118,128996,103669,124653,201923,209491,246950,68614,188641,1759783,120422,465639,136514,102914,113878,160591,68174,100942,218946,154735,100548,912830,138986,244217,484131,117996,245411,367677,455473,62342,61818,472693,53592,479051,106234
2023-03-10 17:00:00,140982,157011,216233,46331,143705,103008,80237,164376,521498,136074,101587,102944,328381,69148,483298,276349,520597,155895,150281,96278,75639,381075,423899,112845,187674,251185,188666,141032,59956,210290,50898,84497,157438,425966,226240,213186,195156,343778,63312,89225,87466,26083,131741,97360,253043,346734,126611,146956,91615,173491,142448,181634,83460,67323,256925,1320857,312590,371984,1290935,131377,67178,55388,531439,425750,178597,226020,319208,135354,155723,110049,186416,123455,140136,129006,103679,124658,201963,209500,246975,68623,188671,1760248,120438,465714,136526,102927,113895,160609,68181,100958,218956,154756,100564,912930,138996,244260,484282,118015,245450,367738,455590,62350,61828,472759,53596,479145,106244
2023-03-11 17:00:00,140995,157031,216252,46331,143726,103015,80245,164410,521533,136087,101603,102960,328441,69158,483369,276383,520660,155907,150302,96281,75639,381135,423931,112862,187700,251223,188698,141055,59956,210305,50900,84501,157460,426005,226251,213211,195198,343835,63321,89252,87470,26084,131750,97367,253077,346762,126633,146969,91636,173510,142452,181657,83461,67325,256937,1321076,312636,372034,1291062,131393,67185,55388,531540,425795,178611,226048,319267,135365,155737,110062,186440,123466,140155,129016,103684,124662,202020,209513,247006,68644,188683,1760617,120452,465783,136550,102938,113918,160623,68187,100960,218969,154789,100586,913027,139007,244306,484375,118039,245501,367775,455697,62359,61839,472816,53604,479235,106254
2023-03-12 17:00:00,141000,157056,216263,46334,143746,103021,80263,164427,521578,136092,101618,102972,328476,69159,483437,276404,520711,155917,150317,96286,75643,381173,423950,112877,187703,251248,188712,141073,59956,210311,50900,84509,157484,426034,226262,213232,195226,343857,63325,89262,87473,26084,131763,97377,253104,346782,126646,146977,91657,173526,142460,181671,83463,67331,256950,1321231,312650,372080,1291147,131396,67186,55388,531618,425826,178623,226073,319317,135374,155747,110071,186462,123472,140169,129022,103687,124665,202046,209523,247019,68660,188702,1760946,120464,465826,136562,102946,113938,160631,68192,100964,218984,154802,100604,913087,139041,244334,484438,118056,245515,367799,455757,62368,61841,472861,53620,479294,106271
2023-03-13 17:00:00,141001,157062,216290,46338,143755,103029,80272,164433,521600,136095,101629,102976,328489,69161,483460,276413,520745,155921,150322,96291,75647,381186,423953,112896,187704,251260,188728,141078,59961,210318,50900,84519,157503,426042,226264,213248,195234,343868,63326,89264,87474,26084,131775,97381,253117,346796,126658,146982,91669,173535,142470,181677,83465,67332,256964,1321312,312675,372118,1291195,131400,67188,55394,531637,425846,178648,226090,319338,135384,155755,110089,186465,123474,140170,129023,103692,124665,202039,209526,247024,68663,188708,1761200,120469,465848,136567,102949,113954,160631,68192,100971,218988,154816,100609,913138,139048,244351,484455,118063,245529,367809,455778,62372,61841,472883,53621,479301,106273
2023-03-14 17:00:00,141030,157106,216312,46342,143793,103044,80281,164475,521698,136110,101656,103009,328598,69168,483564,276490,520880,155946,150354,96295,75650,381259,423971,112921,187717,251321,188764,141121,59966,210343,50901,84526,157504,426137,226287,213268,195286,343940,63341,89289,87488,26086,131810,97392,253183,346848,126708,147007,91718,173574,142480,181710,83472,67336,257003,1321742,312706,372244,1291360,131434,67204,55404,531830,425927,178658,226155,319402,135409,155784,110093,186510,123491,140200,129043,103710,124675,202060,209546,247050,68681,188726,1761795,120496,465931,136586,102963,113995,160657,68194,101001,219010,154861,100632,913275,139061,244418,484646,118098,245592,367912,455928,62381,61857,472969,53627,479427,106300
2023-03-15 17:00:00,141052,157125,216328,46346,143822,103053,80294,164506,521754,136117,101679,103033,328661,69180,483629,276553,520965,155961,150380,96301,75656,381306,423992,112933,187730,251360,188789,141147,59977,210355,50906,84534,157550,426199,226307,213312,195326,343982,63353,89304,87492,26090,131845,97405,253224,346884,126732,147017,91763,173596,142490,181735,83478,67340,257036,1321990,312713,372302,1291496,131466,67214,55416,531939,425986,178694,226207,319469,135417,155811,110117,186529,123505,140232,129062,103727,124677,202083,209553,247084,68700,188750,1762157,120520,465994,136599,102970,114028,160677,68204,101009,219039,154884,100646,913359,139075,244471,484766,118125,245626,367967,456048,62394,61867,473065,53631,479521,106317
2023-03-16 17:00:00,141073,157149,216347,46373,143848,103059,80299,164536,521814,136119,101703,103059,328722,69196,483690,276601,521045,155981,150393,96301,75658,381366,424003,112948,187750,251388,188804,141166,59981,210362,50907,84541,157575,426258,226327,213341,195365,344028,63359,89317,87496,26094,131875,97417,253271,346917,126762,147032,91784,173614,142497,181763,83484,67342,257054,1322211,312767,372356,1291626,131474,67222,55426,532041,426033,178712,226238,319528,135425,155830,110131,186543,123515,140249,129070,103742,124683,202112,209558,247109,68709,188767,1762523,120539,466066,136612,102979,114061,160685,68212,101029,219060,154902,100666,913451,139096,244508,484871,118140,245664,368025,456154,62399,61872,473138,53642,479606,106324
2023-03-17 17:00:00,141096,157172,216370,46378,143866,103064,80315,164555,521864,136122,101721,103073,328790,69202,483750,276644,521123,155992,150408,96304,75660,381401,424016,112984,187772,251429,188831,141192,59988,210389,50914,84546,157585,426327,226334,213361,195392,344115,63373,89332,87504,26096,131900,97428,253300,346939,126792,147047,91807,173638,142511,181790,83489,67346,257072,1322394,312785,372420,1291725,131488,67229,55431,532167,426065,178731,226264,319561,135432,155854,110159,186558,123531,140263,129082,103752,124686,202141,209567,247140,68723,188803,1762851,120554,466132,136633,102989,114081,160704,68226,101035,219076,154918,100680,913547,139107,244548,484946,118154,245700,368065,456266,62404,61880,473201,53650,479678,106330
2023-03-18 17:00:00,141107,157187,216381,46385,143893,103078,80320,164581,521928,136124,101752,103089,328834,69208,483807,276693,521204,156007,150422,96311,75662,381432,424032,112996,187787,251459,188854,141216,59990,210403,50919,84551,157616,426379,226345,213364,195432,344164,63377,89339,87507,26098,131920,97460,253328,346960,126810,147053,91825,173654,142520,181816,83495,67350,257086,1322586,312803,372470,1291818,131500,67232,55437,532285,426093,178761,226291,319601,135438,155862,110173,186570,123538,140284,129092,103761,124689,202165,209573,247165,68733,188797,1763159,120575,466184,136639,103001,114093,160715,68230,101039,219090,154934,100697,913631,139119,244588,485057,118174,245732,368118,456352,62413,61886,473267,53660,479754,106335
2023-03-19 17:00:00,141115,157200,216393,46385,143908,103088,80329,164590,521955,136126,101762,103098,328868,69211,483836,276720,521259,156015,150432,96316,75680,381456,424062,113011,187796,251482,188880,141235,59992,210414,50920,84559,157637,426411,226354,213389,195468,344180,63382,89352,87516,26099,131939,97474,253347,346982,126824,147062,91838,173669,142528,181831,83498,67353,257095,1322730,312833,372495,1291893,131507,67235,55437,532346,426115,178778,226316,319626,135440,155868,110187,186588,123544,140301,129098,103767,124690,202176,209581,247181,68740,188797,1763396,120588,466208,136646,103009,114111,160718,68232,101043,219097,154949,100710,913684,139149,244609,485118,118184,245753,368150,456409,62419,61892,473314,53664,479803,106343
2023-03-20 17:00:00,141121,157212,216394,46387,143911,103088,80347,164598,521970,136127,101764,103098,328884,69216,483863,276742,521293,156019,150434,96316,75684,381476,424065,113021,187798,251486,188898,141241,59998,210421,50920,84561,157659,426430,226359,213394,195474,344193,63382,89356,87519,26103,131953,97476,253367,346985,126827,147063,91841,173672,142531,181837,83498,67354,257106,1322790,312847,372509,1291954,131507,67237,55437,532371,426124,178786,226337,319646,135442,155890,110188,186595,123546,140303,129103,103769,124690,202180,209582,247195,68746,188818,1763587,120595,466221,136649,103018,114117,160721,68232,101044,219101,154957,100714,913733,139155,244619,485134,118187,245764,368155,456424,62426,61893,473331,53668,479815,106343
2023-03-21 17:00:00,141146,157254,216419,46393,143945,103094,80355,164640,522042,136141,101794,103124,328991,69227,483946,276840,521421,156034,150467,96330,75690,381549,424098,113039,187833,251535,188930,141301,60010,210437,50921,84568,157668,426526,226385,213415,195517,344262,63394,89374,87548,26104,131989,97496,253409,347043,126872,147078,91877,173702,142539,181880,83505,67355,257131,1323159,312873,372589,1292138,131538,67243,55437,532557,426180,178798,226405,319699,135454,155921,110202,186620,123562,140336,129117,103782,124700,202191,209611,247202,68774,188846,1764097,120620,466298,136687,103042,114153,160741,68245,101067,219130,154988,100736,913916,139171,244689,485323,118216,245821,368241,456573,62442,61902,473440,53675,479972,106354
2023-03-22 17:00:00,141162,157287,216441,46397,143960,103101,80358,164669,522079,136146,101816,103145,329044,69236,483991,276902,521513,156045,150492,96336,75692,381601,424116,113053,187860,251574,188955,141336,60013,210464,50922,84578,157698,426592,226396,213440,195549,344324,63400,89380,87556,26107,132018,97513,253450,347065,126902,147095,91903,173714,142553,181900,83512,67357,257150,1323410,312905,372658,1292292,131562,67256,55450,532697,426217,178822,226439,319750,135459,155944,110233,186634,123573,140353,129127,103797,124706,202223,209621,247256,68789,188851,1764529,120642,466354,136702,103055,114177,160753,68257,101076,219156,155011,100758,914040,139183,244746,485471,118233,245853,368279,456719,62455,61912,473532,53678,480046,106362
2023-03-23 17:00:00,141177,157309,216454,46399,143971,103107,80365,164687,522139,136151,101842,103174,329104,69245,484072,276955,521573,156057,150512,96342,75696,381659,424128,113076,187880,251613,188974,141376,60013,210485,50925,84585,157733,426636,226414,213447,195581,344370,63408,89394,87561,26107,132039,97524,253473,347106,126926,147115,91933,173736,142564,181919,83516,67361,257182,1323673,312944,372721,1292423,131579,67261,55455,532827,426270,178851,226482,319797,135467,155957,110240,186657,123580,140366,129139,103809,124710,202235,209636,247262,68798,188867,1764880,120661,466413,136718,103070,114209,160774,68260,101080,219174,155024,100772,914166,139191,244788,485564,118248,245897,368327,456830,62463,61927,473626,53687,480171,106370
2023-03-24 17:00:00,141191,157327,216466,46400,143986,103111,80367,164711,522195,136161,101861,103202,329161,69254,484109,276983,521652,156070,150535,96347,75698,381711,424151,113112,187902,251649,188990,141413,60019,210492,50927,84592,157751,426682,226424,213460,195613,344421,63413,89405,87566,26108,132056,97538,253518,347137,126942,147122,91949,173748,142574,181944,83522,67363,257200,1323923,312997,372795,1292567,131590,67267,55456,532948,426300,178898,226513,319832,135478,155968,110266,186678,123584,140393,129149,103819,124717,202270,209645,247264,68807,188879,1765233,120672,466475,136750,103086,114228,160786,68263,101089,219197,155054,100792,914234,139207,244839,485670,118266,245940,368366,456935,62466,61936,473687,53693,480259,106381
2023-03-25 17:00:00,141199,157355,216476,46404,144002,103116,80387,164733,522282,136173,101876,103229,329212,69265,484168,277025,521719,156094,150552,96352,75711,381773,424170,113133,187915,251683,189009,141446,60022,210513,50927,84596,157760,426734,226448,213469,195631,344465,63421,89416,87580,26111,132073,97545,253543,347171,126970,147126,91967,173763,142578,181964,83528,67364,257226,1324118,313010,372844,1292741,131609,67270,55456,533055,426335,178910,226549,319878,135487,155986,110274,186699,123594,140403,129157,103826,124725,202279,209654,247292,68831,188907,1765573,120689,466515,136762,103095,114249,160799,68268,101093,219222,155082,100815,914371,139217,244868,485794,118285,245977,368406,457033,62476,61949,473759,53695,480361,106399
2023-03-26 17:00:00,141205,157361,216489,46410,144010,103124,80391,164754,522296,136174,101883,103247,329250,69272,484223,277047,521765,156100,150569,96357,75715,381800,424180,113142,187924,251696,189030,141463,60022,210527,50927,84603,157793,426770,226452,213498,195656,344483,63427,89425,87588,26113,132083,97554,253570,347184,126986,147138,91982,173772,142583,181975,83528,67364,257241,1324248,313017,372898,1292840,131618,67271,55456,533119,426367,178935,226571,319908,135494,156001,110288,186708,123600,140412,129166,103830,124726,202294,209664,247309,68841,188896,1765785,120703,466536,136771,103104,114265,160801,68282,101094,219226,155094,100830,914421,139236,244895,485845,118293,245992,368432,457100,62480,61952,473794,53703,480396,106408
2023-03-27 17:00:00,141208,157389,216492,46413,144017,103125,80397,164759,522324,136179,101887,103251,329265,69278,484235,277054,521795,156108,150577,96359,75718,381819,424188,113156,187931,251715,189044,141475,60029,210540,50927,84604,157818,426784,226455,213493,195663,344496,63427,89429,87591,26113,132105,97557,253585,347192,126991,147140,91993,173780,142587,181976,83529,67370,257248,1324298,313042,372915,1292905,131627,67275,55456,533138,426376,178937,226580,319925,135499,156014,110300,186712,123602,140414,129167,103833,124728,202297,209668,247329,68842,188901,1765955,120707,466551,136778,103107,114278,160801,68286,101104,219227,155110,100835,914525,139238,244908,485861,118305,246003,368437,457126,62487,61952,473808,53705,480400,106412
2023-03-28 17:00:00,141230,157428,216512,46421,144038,103131,80419,164797,522435,136187,101907,103289,329365,69294,484300,277114,521923,156136,150611,96364,75722,381899,424212,113202,187957,251777,189068,141531,60035,210565,50933,84610,157826,426874,226466,213512,195713,344604,63439,89456,87598,26114,132145,97572,253622,347244,127020,147150,92037,173802,142599,182013,83534,67372,257268,1324669,313068,373014,1293112,131667,67286,55465,533314,426421,178953,226636,319983,135501,156048,110313,186745,123616,140441,129180,103843,124744,202314,209683,247325,68852,188928,1766373,120735,466628,136794,103133,114306,160816,68291,101109,219251,155138,100853,914700,139254,244958,486084,118323,246076,368518,457297,62497,61959,473912,53707,480543,106427
2023-03-29 17:00:00,141242,157451,216527,46429,144049,103132,80437,164820,522497,136198,101933,103315,329412,69310,484371,277154,522008,156145,150624,96370,75728,381951,424241,113234,187986,251808,189091,141552,60039,210596,50934,84618,157857,426935,226483,213510,195746,344662,63443,89468,87612,26116,132161,97584,253662,347278,127043,147159,92063,173817,142605,182031,83540,67374,257281,1324895,313097,373073,1293252,131677,67298,55469,533413,426465,178986,226675,320043,135504,156076,110324,186756,123626,140457,129184,103849,124757,202335,209703,247371,68866,188945,1766792,120749,466678,136812,103149,114339,160830,68296,101113,219275,155151,100881,914841,139267,245005,486192,118336,246104,368559,457434,62502,61964,473990,53710,480614,106436
2023-03-30 17:00:00,141249,157482,216535,46434,144061,103138,80449,164840,522549,136203,101956,103334,329471,69319,484418,277189,522076,156165,150647,96373,75734,381996,424252,113255,188039,251854,189119,141576,60042,210606,50937,84626,157891,426979,226498,213528,195766,344714,63445,89481,87614,26118,132193,97598,253695,347308,127061,147174,92095,173843,142613,182064,83547,67377,257290,1325118,313120,373124,1293395,131697,67306,55472,533517,426504,179016,226711,320081,135510,156109,110343,186768,123638,140475,129191,103856,124765,202360,209712,247392,68870,188959,1767041,120766,466725,136827,103166,114358,160843,68306,101123,219293,155170,100892,915004,139277,245042,486290,118341,246140,368593,457531,62505,61971,474054,53712,480691,106448
2023-03-31 17:00:00,141255,157504,216546,46442,144070,103141,80454,164861,522605,136211,101973,103358,329519,69327,484486,277218,522143,156178,150665,96381,75743,382053,424264,113291,188057,251891,189144,141606,60051,210628,50947,84630,157911,427019,226512,213552,195795,344762,63449,89495,87625,26118,132212,97606,253721,347332,127084,147190,92108,173872,142618,182076,83553,67378,257302,1325276,313131,373169,1293508,131719,67308,55473,533606,426548,179038,226741,320127,135516,156121,110355,186784,123645,140497,129196,103859,124775,202394,209720,247406,68880,188972,1767345,120782,466782,136839,103180,114372,160855,68312,101136,219314,155198,100912,915153,139291,245075,486357,118347,246176,368618,457618,62508,61983,474142,53717,480747,106452
2023-04-01 17:00:00,141263,157518,216563,46451,144083,103141,80460,164892,522669,136219,101983,103373,329557,69334,484540,277248,522197,156191,150679,96384,75749,382110,424284,113306,188073,251912,189158,141623,60056,210640,50948,84636,157935,427066,226521,213571,195815,344800,63456,89504,87628,26119,132229,97610,253763,347356,127100,147203,92114,173892,142629,182088,83561,67381,257313,1325414,313181,373217,1293636,131726,67315,55473,533699,426591,179056,226763,320162,135520,156143,110376,186793,123658,140517,129204,103863,124784,202402,209727,247419,68898,188986,1767601,120788,466831,136850,103185,114399,160870,68316,101139,219327,155218,100925,915273,139315,245114,486446,118365,246209,368652,457716,62511,61985,474248,53723,480813,106459
2023-04-02 17:00:00,141270,157529,216572,46453,144091,103148,80466,164913,522723,136227,101994,103395,329605,69341,484604,277263,522251,156199,150691,96388,75761,382164,424296,113320,188087,251930,189167,141636,60056,210648,50950,84639,157957,427114,226531,213574,195841,344835,63457,89513,87632,26121,132240,97619,253787,347377,127112,147214,92128,173907,142639,182094,83565,67385,257329,1325545,313229,373255,1293734,131731,67316,55473,533745,426615,179075,226782,320198,135526,156156,110388,186809,123669,140523,129209,103867,124787,202411,209731,247448,68903,188982,1767814,120797,466855,136861,103194,114406,160876,68320,101139,219353,155232,100936,915356,139318,245135,486494,118374,246232,368673,457753,62512,61987,474284,53727,480851,106464
2023-04-03 17:00:00,141274,157535,216576,46456,144093,103152,80473,164924,522744,136228,101996,103399,329615,69343,484654,277274,522268,156204,150702,96390,75767,382185,424305,113336,188091,251937,189176,141642,60069,210657,50950,84641,157986,427132,226532,213573,195849,344852,63457,89516,87635,26122,132264,97623,253795,347392,127119,147218,92131,173920,142642,182095,83568,67389,257337,1325610,313238,373276,1293795,131734,67317,55480,533763,426630,179077,226789,320219,135528,156177,110394,186815,123672,140528,129216,103871,124790,202426,209736,247463,68904,188986,1767985,120799,466863,136864,103201,114415,160876,68322,101151,219360,155243,100939,915427,139324,245148,486513,118376,246249,368678,457761,62515,61990,474308,53728,480856,106466
2023-04-04 17:00:00,141288,157566,216592,46464,144106,103164,80486,164957,522848,136237,102032,103428,329679,69354,484695,277307,522381,156221,150742,96393,75773,382259,424321,113372,188107,251995,189208,141675,60075,210692,50953,84646,158007,427196,226556,213604,195898,344932,63470,89540,87646,26123,132303,97633,253831,347433,127146,147234,92151,173947,142664,182128,83573,67392,257351,1325942,313244,373355,1294027,131760,67329,55480,533960,426676,179102,226829,320273,135533,156206,110411,186846,123680,140555,129227,103882,124805,202442,209747,247471,68918,189015,1768449,120824,466927,136896,103227,114448,160899,68328,101176,219402,155275,100959,915639,139339,245208,486660,118398,246315,368739,457891,62525,61999,474413,53736,480987,106471
2023-04-05 17:00:00,141304,157592,216608,46465,144119,103176,80496,164988,522917,136238,102054,103445,329734,69367,484671,277332,522457,156235,150766,96399,75789,382318,424340,113406,188136,252023,189225,141691,60078,210732,50957,84651,158049,427253,226573,213627,195928,344964,63477,89559,87660,26126,132324,97652,253857,347475,127164,147242,92172,173962,142686,182148,83577,67395,257360,1326128,313248,373405,1294190,131779,67335,55497,534050,426703,179103,226853,320331,135538,156228,110381,186855,123683,140576,129233,103895,124812,202472,209755,247523,68927,189009,1768709,120845,466967,136918,103237,114471,160910,68336,101185,219439,155296,100973,915797,139352,245231,486767,118417,246356,368772,457961,62535,62005,474491,53745,481081,106483
2023-04-06 17:00:00,141311,157621,216629,46468,144130,103175,80509,165011,522967,136244,102065,103478,329779,69372,484737,277370,522508,156245,150790,96404,75798,382356,424355,113439,188180,252043,189244,141712,60079,210755,50957,84651,158075,427293,226583,213632,195951,345000,63479,89572,87660,26127,132349,97663,253875,347501,127180,147248,92191,173974,142685,182166,83588,67401,257365,1326319,313290,373460,1294311,131789,67340,55499,534149,426735,179124,226876,320375,135545,156254,110398,186868,123696,140583,129239,103901,124820,202486,209764,247546,68933,189025,1768983,120848,467003,136931,103248,114486,160918,68344,101192,219458,155319,100992,915939,139365,245257,486851,118421,246374,368802,458025,62542,62016,474581,53756,481173,106488
2023-04-07 17:00:00,141322,157647,216644,46471,144137,103181,80519,165023,523013,136252,102084,103494,329841,69377,484780,277397,522577,156263,150812,96411,75811,382393,424372,113475,188194,252071,189270,141740,60090,210771,50959,84655,158104,427345,226601,213650,195985,345043,63490,89588,87659,26130,132374,97673,253907,347532,127198,147256,92211,173984,142694,182191,83591,67404,257373,1326497,313311,373497,1294419,131828,67345,55500,534233,426774,179137,226897,320408,135548,156267,110413,186875,123701,140615,129250,103905,124826,202497,209775,247580,68940,189044,1769297,120854,467037,136948,103266,114496,160928,68350,101196,219485,155337,101004,916087,139374,245285,486903,118451,246454,368845,458098,62548,62020,474650,53764,481234,106493
2023-04-08 17:00:00,141327,157665,216660,46474,144148,103186,80521,165043,523069,136256,102098,103520,329900,69384,484837,277417,522628,156272,150827,96418,75816,382442,424379,113499,188233,252102,189289,141771,60090,210786,50961,84659,158123,427389,226610,213651,196007,345074,63502,89600,87666,26132,132391,97682,253942,347558,127211,147263,92221,174001,142696,182211,83595,67408,257389,1326666,313348,373534,1294515,131839,67346,55500,534306,426797,179175,226928,320449,135552,156287,110416,186889,123708,140628,129258,103911,124830,202494,209787,247602,68949,189046,1769565,120863,467085,136975,103274,114504,160932,68352,101200,219514,155358,101022,916172,139382,245307,487006,118464,246488,368874,458175,62552,62025,474730,53769,481298,106494
2023-04-09 17:00:00,141334,157680,216672,46478,144159,103192,80526,165054,523105,136268,102102,103533,329939,69391,484871,277424,522687,156283,150838,96421,75828,382487,424391,113512,188247,252133,189303,141783,60091,210802,50962,84662,158150,427424,226622,213672,196035,345093,63510,89606,87700,26135,132399,97689,253970,347582,127226,147270,92229,174011,142707,182226,83602,67411,257400,1326769,313375,373567,1294606,131848,67350,55500,534360,426820,179189,226940,320486,135555,156296,110429,186902,123715,140641,129262,103919,124836,202532,209794,247594,68957,189052,1769801,120874,467123,136994,103295,114517,160934,68361,101200,219543,155367,101037,916250,139405,245323,487054,118468,246517,368895,458208,62556,62027,474773,53771,481346,106501
