data,infected_Agrigento,infected_Alessandria,infected_Ancona,infected_Aosta,infected_Arezzo,infected_Ascoli_Piceno,infected_Asti,infected_Avellino,infected_Bari,infected_Barletta-Andria-Trani,infected_Belluno,infected_Benevento,infected_Bergamo,infected_Biella,infected_Bologna,infected_Bolzano,infected_Brescia,infected_Brindisi,infected_Cagliari,infected_Caltanissetta,infected_Campobasso,infected_Caserta,infected_Catania,infected_Catanzaro,infected_Chieti,infected_Como,infected_Cosenza,infected_Cremona,infected_Crotone,infected_Cuneo,infected_Enna,infected_Fermo,infected_Ferrara,infected_Firenze,infected_Foggia,infected_Forlì-Cesena,infected_Frosinone,infected_Genova,infected_Gorizia,infected_Grosseto,infected_Imperia,infected_Isernia,infected_L'Aquila,infected_La_Spezia,infected_Latina,infected_Lecce,infected_Lecco,infected_Livorno,infected_Lodi,infected_Lucca,infected_Macerata,infected_Mantova,infected_Massa_Carrara,infected_Matera,infected_Messina,infected_Milano,infected_Modena,infected_Monza_e_della_Brianza,infected_Napoli,infected_Novara,infected_Nuoro,infected_Oristano,infected_Padova,infected_Palermo,infected_Parma,infected_Pavia,infected_Perugia,infected_Pesaro_e_Urbino,infected_Pescara,infected_Piacenza,infected_Pisa,infected_Pistoia,infected_Pordenone,infected_Potenza,infected_Prato,infected_Ragusa,infected_Ravenna,infected_Reggio_di_Calabria,infected_Reggio_nell'Emilia,infected_Rieti,infected_Rimini,infected_Roma,infected_Rovigo,infected_Salerno,infected_Sassari,infected_Savona,infected_Siena,infected_Siracusa,infected_Sondrio,infected_Sud_Sardegna,infected_Taranto,infected_Teramo,infected_Terni,infected_Torino,infected_Trapani,infected_Trento,infected_Treviso,infected_Trieste,infected_Udine,infected_Varese,infected_Venezia,infected_Verbano-Cusio-Ossola,infected_Vercelli,infected_Verona,infected_Vibo_Valentia,infected_Vicenza,infected_Viterbo
2021-03-16 17:00:00,6829,22982,26421,8093,16076,8169,13453,13759,65397,17051,19128,7678,40190,8913,74620,56528,82435,12098,10461,7492,8302,49004,43686,5867,15382,48025,12279,20608,3304,38078,4553,8296,17391,47190,32089,26504,24215,44563,10458,6092,10989,3300,14454,11296,24946,14832,19698,13187,14009,18084,16382,26832,10623,5819,20477,224058,51821,63854,180174,21506,8402,3527,67538,47859,20066,35680,37105,16916,16113,20282,22292,16672,17949,11396,15090,8878,23334,15949,37710,7906,28312,184289,11627,49236,13458,12393,9474,11248,12026,6784,25048,13999,9207,148190,10906,38084,68939,16143,41689,68568,57877,10328,10398,68100,3951,58469,12713
2021-03-17 17:00:00,6864,23130,26731,8142,16197,8260,13548,13885,65967,17169,19225,7783,40481,8964,75099,56685,83384,12234,10484,7527,8352,49292,43852,5920,15456,48320,12349,20788,3349,38516,4599,8407,17561,47448,32396,26842,24974,44726,10591,6167,11047,3326,14546,11337,25559,15079,19823,13300,14082,18241,16580,27059,10685,5858,20502,225108,52022,64270,181506,21700,8424,3534,67927,48211,20143,35955,37344,17014,16195,20313,22451,16826,18070,11481,15159,8920,23550,15990,37931,8075,28571,184237,11736,49729,13491,12436,9581,11313,12098,6791,25403,14029,9276,149462,10922,38369,69430,16328,42221,69000,58250,10414,10482,68466,3958,58827,12870
2021-03-18 17:00:00,6939,23245,27050,8179,16394,8304,13649,14034,67015,17284,19301,7854,40822,9013,75787,56848,84366,12375,10538,7572,8414,49639,44054,5982,15515,48671,12518,21034,3404,38972,4627,8493,17724,47827,32649,27109,25202,44866,10734,6261,11109,3345,14658,11370,25702,15270,19977,13423,14169,18430,16691,27440,10766,5919,20565,226558,52387,64818,182721,21900,8436,3536,68238,48436,20302,36259,37454,17244,16392,20398,22592,16963,18176,11599,15272,8963,23788,16054,38166,8096,28855,185715,11804,50163,13528,12510,9640,11363,12246,6807,25724,14136,9330,150715,10980,38625,69658,16546,42806,69541,58540,10507,10558,68847,4012,59199,12953
2021-03-19 17:00:00,7000,23368,27329,8242,16525,8387,13777,14163,67667,17431,19390,7925,41164,9067,76647,56974,85275,12529,10571,7647,8447,49917,44144,6060,15678,49077,12675,21238,3456,39373,4659,8568,17923,48212,32919,27504,25442,45063,10865,6356,11176,3353,14768,11399,25922,15509,20217,13509,14241,18563,16844,27707,10827,5977,20646,228029,52915,65428,183961,22121,8473,3540,68661,48806,20544,36582,37578,17446,16453,20448,22738,17112,18290,11657,15383,9018,24082,16119,38403,8136,29159,187327,11862,50434,13573,12631,9708,11421,12338,6822,26039,14210,9382,152491,11017,38931,69928,16705,43307,69992,58945,10586,10738,69111,4036,59572,13015
2021-03-20 17:00:00,7120,23535,27615,8303,16668,8457,13853,14286,68491,17540,19453,8021,41502,9101,77363,57194,86032,12667,10634,7719,8490,50238,44302,6157,15841,49393,12848,21477,3506,39807,4682,8653,18116,48563,33182,27803,25463,45344,10982,6398,11242,3372,14841,11434,25928,15776,20376,13607,14318,18767,16992,27943,10878,6019,20695,229364,53345,66016,185183,22285,8473,3554,69069,49028,20701,36809,37696,17673,16518,20511,22901,17253,18381,11760,15617,9045,24314,16172,38647,8167,29336,189088,11951,50865,13584,12687,9791,11486,12432,6836,26410,14274,9462,153606,11063,39238,70320,16860,43843,70347,59264,10650,10811,69513,4057,59915,13015
2021-03-21 17:00:00,7181,23670,27824,8331,16816,8486,13948,14404,69114,17660,19531,8086,41816,9117,78048,57163,86934,12745,10726,7789,8532,50508,44376,6211,15928,49590,13076,21594,3552,39999,4684,8714,18284,48942,33483,28087,25474,45534,11036,6477,11318,3387,14931,11447,25929,15945,20520,13678,14376,18904,17164,28125,10925,6055,20751,230458,53707,66486,186261,22441,8493,3571,69474,49370,20882,37031,37771,17878,16617,20547,23045,17369,18453,11828,15783,9076,24524,16229,38979,8194,29522,190837,12018,51141,13625,12771,9862,11536,12510,6842,26660,14343,9520,154645,11076,39393,70507,17006,44147,70484,59530,10708,10863,69774,4084,60213,13015
2021-03-22 17:00:00,7226,23739,27972,8383,16947,8502,13979,14437,69614,17679,19536,8105,42033,9133,78601,67859,87308,12829,10797,7819,8547,50747,44476,6217,15990,49661,13134,21671,3554,40205,4717,8735,18478,49188,33598,28309,25499,45663,11112,6561,11338,3390,14999,11472,26129,16034,20601,13736,14395,19046,17210,28139,10969,6065,20803,231149,54009,66748,187118,22519,8513,3572,69724,49661,21053,37097,37819,17902,16647,20585,23149,17492,18478,11842,15919,9119,24723,16289,39185,8229,29736,191899,12058,51303,13655,12887,9934,11601,12555,6881,26685,14376,9540,155644,11083,39473,70611,17127,44323,70614,59842,10762,10944,69938,4114,60304,13087
2021-03-23 17:00:00,7283,23895,28084,8413,17048,8570,14106,14548,70252,17822,19572,8161,42233,9187,78967,68007,87818,12898,10846,7849,8575,51007,44662,6299,16034,50031,13242,21831,3609,40721,4763,8759,18574,49480,33802,28478,26074,45827,11153,6594,11398,3389,15063,11516,26596,16273,20663,13802,14459,19161,17298,28422,11000,6111,20851,232056,54295,67011,188197,22708,8547,3588,70131,49941,21235,37300,37969,17997,16686,20665,23314,17575,18583,11912,16048,9133,24793,16355,39378,8241,29826,192200,12115,51651,13699,12959,9981,11648,12580,6897,27039,14417,9551,156532,11126,39664,71004,17210,44638,71126,60131,10774,11067,70351,4120,60648,13201
2021-03-24 17:00:00,7390,24022,28302,8483,17192,8652,14181,14633,71007,17964,19673,8230,42473,9238,79301,68168,88608,13040,10906,7920,8597,51335,44778,6365,16101,50310,13414,22026,3665,41139,4792,8827,18713,49841,33857,28720,26276,45990,11280,6635,11479,3396,15186,11594,26726,16582,20755,13870,14519,19283,17421,28621,11058,6147,20929,233118,54465,67312,189444,22900,8587,3596,70586,50200,21395,37657,38109,18114,16771,20729,23420,17680,18671,11990,16163,9147,25013,16403,39561,8462,29998,193209,12224,51962,13734,13040,10058,11713,12668,6907,27333,14452,9625,157720,11152,39972,71310,17379,44999,71621,60420,10823,11167,70722,4143,61035,13275
2021-03-25 17:00:00,7470,24105,28528,8544,17326,8702,14247,14829,71865,18108,19769,8331,42861,9274,79712,68303,89231,13193,10956,7965,8611,51639,44954,6455,16182,50731,13671,22195,3703,41581,4842,8881,18988,50343,34223,28958,26315,46235,11397,6746,11561,3402,15293,11639,26739,16734,20952,13961,14617,19460,17554,28975,11119,6204,20987,234443,54767,67756,190647,23122,8621,3623,70960,50547,21532,37973,38199,18253,16813,20769,23571,17815,18777,12038,16332,9175,25217,16460,39753,8519,30260,195058,12326,52224,13803,13143,10147,11797,12774,6938,27683,14551,9647,159180,11179,40149,71582,17576,45409,72116,60759,10944,11289,71053,4176,61362,13360
2021-03-26 17:00:00,7561,24189,28771,8601,17476,8772,14313,14937,72682,18268,19849,8440,43178,9287,80321,68452,89927,13369,11029,8026,8650,51977,45155,6518,16291,51158,13857,22384,3750,42000,4862,8937,19155,50666,34605,29209,26650,46436,11456,6805,11639,3416,15425,11712,26906,16977,21123,14048,14701,19612,17659,29262,11169,6248,21017,235903,55175,68304,191761,23297,8655,3634,71386,50893,21800,38235,38429,18428,16879,20835,23722,17969,18867,12134,16545,9231,25451,16542,39900,8567,30476,196376,12427,52498,13839,13259,10233,11837,12840,6962,28064,14628,9720,160377,11226,40387,71851,17739,45857,72588,61264,11005,11386,71436,4210,61697,13484
2021-03-27 17:00:00,7631,24415,28976,8726,17612,8841,14435,15111,73502,18433,19914,8519,43553,9352,80895,68550,90868,13516,11089,8104,8680,52308,45276,6585,16400,51479,14119,22599,3817,42489,4887,8994,19314,51089,34838,29462,26667,46683,11528,6859,11731,3417,15520,11777,27128,17213,21293,14141,14775,19826,17782,29478,11219,6294,21100,237188,55580,68829,192994,23481,8740,3657,71747,51179,21999,38429,38578,18604,16918,20894,23879,18074,18946,12218,16720,9340,25633,16620,40123,8609,30669,197897,12503,53985,13930,13370,10293,11935,12937,6990,28464,14726,9778,161767,11246,40602,72204,17849,46262,72949,61531,11069,11457,71751,4244,61987,13496
2021-03-28 17:00:00,7731,24543,29180,8803,17730,8886,14566,15259,74063,18558,19969,8562,43880,9354,81419,68627,91469,13671,11200,8149,8743,52615,45395,6624,16453,51633,14310,22751,3874,42679,4898,9023,19536,51509,35124,29736,26687,46810,11607,6907,11820,3429,15609,11837,27133,17509,21417,14238,14832,19982,17906,29755,11252,6341,21221,238334,55848,68993,194213,23626,8768,3692,72002,51574,22198,38641,38668,18689,16965,20933,24030,18170,19034,12305,16891,9426,25830,16681,40386,8676,30801,199633,12564,54362,14029,13471,10371,11986,13032,7001,28819,14801,9845,162598,11271,40764,72374,17929,46456,73083,61864,11118,11506,71979,4262,62271,13497
2021-03-29 17:00:00,7849,24707,29280,8830,17893,8893,14622,15322,74413,18586,20026,8580,44050,9374,81881,68661,91815,13761,11286,8197,8754,52752,45470,6645,16569,51673,14362,22823,3882,42781,4923,9047,19772,51762,35300,29994,26713,46981,11671,6951,11838,3433,15652,11862,27278,17608,21465,14318,14844,20072,17943,29812,11305,6359,21272,238942,56155,69219,194974,23731,8781,3695,72192,51963,22356,38682,38713,18740,16999,20983,24139,18259,19050,12320,16966,9441,25971,16786,40536,8701,31014,200753,12570,54551,14067,13585,10436,12044,13072,7025,28862,14832,9846,163533,11291,40848,72469,18037,46567,73166,62040,11175,11576,72080,4277,62360,13576
2021-03-30 17:00:00,7849,24840,29323,8873,17955,8947,14709,15449,74934,18749,20088,8668,44180,9429,82135,68837,92246,13908,11365,8197,8756,52927,45470,6713,16586,52041,14469,22958,3944,43189,4923,9070,19820,52128,35393,30150,27168,47196,11708,6983,11938,3433,15711,11897,27522,17850,21548,14385,14905,20226,18029,29946,11344,6395,21272,239839,56401,69423,195906,23897,8841,3724,72407,51963,22493,38777,38875,18840,17020,21036,24246,18376,19119,12397,17137,9441,26024,16834,40637,8758,31136,201492,12600,54802,14092,13709,10501,12044,13096,7037,29210,14885,9860,164453,11291,41044,72657,18111,46829,73817,62290,11196,11635,72248,4292,62571,13650
2021-03-31 17:00:00,7943,24968,29545,8934,18042,9020,14835,15561,75701,18944,20156,8756,44421,9507,82489,68954,92816,14093,11455,8327,8771,53231,45792,6801,16709,52247,14579,23170,3996,43579,4995,9120,19974,52587,35588,30364,27329,47331,11782,7042,12042,3434,15783,11970,27765,18134,21719,14519,14999,20359,18160,30189,11403,6453,21433,240820,56504,69890,197043,24064,8973,3784,72838,52655,22610,38980,38998,18963,17086,21078,24414,18505,19232,12484,17337,9484,26224,16912,40781,8839,31266,202645,12698,55159,14219,13765,10611,12120,13171,7072,29539,14932,9897,165716,11374,41231,73121,18296,47091,74205,62647,11257,11701,72753,4311,62956,13762
2021-04-01 17:00:00,8031,25158,29723,8985,18195,9069,14920,15561,76561,19075,20230,8756,44848,9604,82892,69071,93429,14243,11580,8420,8801,53231,46055,6934,16824,52668,14752,23338,4076,44024,5036,9142,20197,53106,36150,30584,27490,47632,11891,7108,12180,3439,15838,12037,27772,18425,21873,14614,15070,20549,18249,30392,11468,6526,21539,241905,56750,70348,197043,24238,9053,3797,73142,53166,22712,39185,39126,19080,17096,21100,24578,18639,19302,12589,17495,9563,26362,17014,41003,8862,31468,204225,12761,55159,14305,13936,10698,12212,13245,7119,29913,15037,9932,167089,11383,41371,73400,18484,47438,74706,62912,11343,11811,73119,4345,63228,13820
2021-04-02 17:00:00,8134,25321,29940,9100,18311,9117,14981,15761,77337,19269,20283,8952,45112,9646,83230,69201,94085,14380,11687,8529,8840,54009,46217,7030,16925,52967,14930,23475,4161,44422,5069,9159,20410,53640,36486,30769,27519,47835,11935,7157,12279,3456,15993,12089,27967,18642,21970,14714,15154,20739,18390,30609,11546,6604,21671,243178,57087,70737,199509,24387,9138,3924,73536,53629,22981,39380,39266,19277,17153,21141,24735,18805,19328,12676,17664,9643,26535,17107,41159,8883,31564,205856,12819,55820,14402,14029,10779,12239,13308,7176,30328,15158,9966,168043,11496,41485,73683,18655,47705,74870,63190,11403,11910,73368,4357,63468,13854
2021-04-03 17:00:00,8265,25456,30127,9179,18424,9189,15106,15930,78048,19452,20324,9042,45461,9680,83621,69343,94632,14553,11774,8605,8870,54391,46440,7107,16985,53217,15096,23648,4222,44720,5091,9191,20550,54081,36727,30945,27571,48024,12020,7195,12375,3458,16082,12158,27970,18898,22094,14856,15228,20916,18489,30828,11606,6630,21795,244295,57361,71045,200792,24531,9199,3952,73991,53989,23147,39561,39349,19428,17183,21195,24870,18942,19391,12743,17821,9699,26690,17216,41362,8913,31757,207391,12889,56202,14522,14121,10852,12242,13382,7208,30902,15204,9984,169345,11515,41612,73901,18718,47943,75503,63408,11446,11930,73668,4383,63701,13858
2021-04-04 17:00:00,8386,25543,30214,9281,18554,9219,15166,16001,78636,19674,20358,9077,45739,9701,84038,69419,95287,14621,11874,8674,8901,54677,46550,7181,17073,53405,15303,23787,4280,44976,5098,9204,20684,54606,36955,31159,27582,48229,12066,7248,12459,3466,16273,12222,28279,19129,22205,14962,15273,21063,18552,30972,11663,6675,21875,245046,57659,71340,201957,24657,9280,3984,74378,54353,23304,39672,39426,19539,17236,21218,25085,19042,19450,12817,17989,9815,26840,17374,41541,8930,31861,208466,12913,56546,14619,14170,10977,12355,13448,7221,31186,15300,10049,170090,11550,41781,74038,18844,48049,75665,63575,11489,12006,73896,4397,63897,13963
2021-04-05 17:00:00,8414,25573,30303,9356,18668,9238,15173,16087,78847,19697,20382,9087,45861,9718,84370,69467,95507,14626,11955,8727,8919,54839,46610,7193,17073,53487,15427,23812,4281,45000,5098,9208,20829,54929,37220,31315,27593,48430,12090,7272,12506,3466,16285,12229,28286,19254,22293,15034,15283,21178,18609,31043,11704,6687,21908,245464,57980,71489,202491,24690,9315,4043,74566,54950,23417,39720,39462,19546,17241,21247,25197,19102,19463,12821,18050,9849,26971,17432,41654,9006,32066,209787,12940,56682,14663,14308,11036,12381,13497,7263,31230,15302,10056,170770,11628,41821,74134,18884,48120,75712,63704,11496,12011,73999,4399,63967,13963
2021-04-06 17:00:00,8418,25615,30329,9382,18732,9240,15176,16148,79008,19727,20397,9129,45929,9742,84634,69501,95598,14674,12045,8770,8919,54968,46807,7219,17073,53530,15502,23827,4340,45154,5109,9208,20844,55114,37359,31418,27834,48466,12099,7307,12570,3466,16296,12254,28491,19344,22310,15104,15307,21253,18634,31110,11717,6690,22032,245818,58155,71553,202990,24773,9327,4043,74688,55302,23432,39773,39527,19556,17277,21285,25292,19155,19467,12838,18105,9895,27014,17475,41765,9046,32087,210411,12956,56794,14673,14347,11076,12384,13502,7279,31245,15310,10059,171289,11631,41847,74238,18894,48160,75741,63817,11517,12034,74076,4399,64020,13966
2021-04-07 17:00:00,8506,25764,30382,9441,18781,9274,15312,16210,79408,19846,20446,9247,46036,9777,84745,69645,95896,14831,12121,8843,8921,55151,46945,7309,17138,53757,15593,23917,4389,45472,5196,9229,20884,55466,37416,31525,28086,48621,12118,7334,12674,3468,16358,12276,28784,19537,22354,15177,15350,21367,18667,31192,11746,6730,22120,246626,58215,71713,203778,24858,9375,4081,74860,55698,23491,39858,39634,19684,17293,21345,25416,19197,19541,12939,18176,9924,27047,17527,41824,9192,32103,210608,12986,56997,14744,14466,11132,12443,13547,7309,31568,15384,10076,171986,11671,41950,74420,18965,48278,76281,64005,11529,12064,74248,4409,64177,14096
2021-04-08 17:00:00,8634,25855,30531,9494,18890,9337,15445,16331,80217,20095,20488,9400,46202,9823,84990,69765,96309,15025,12197,8976,8942,55335,47225,7376,17206,53922,15820,24005,4468,45754,5246,9249,20966,55825,37614,31689,28132,48811,12190,7358,12733,3471,16475,12332,28853,19734,22413,15247,15402,21463,18758,31315,11782,6803,22189,247301,58288,71918,204940,24972,9458,4126,75203,56136,23629,40010,39759,19836,17318,21374,25550,19302,19602,13029,18292,9958,27156,17614,41932,9210,32222,211680,13050,57301,14823,14541,11236,12574,13606,7331,31891,15446,10119,172876,11695,42114,74582,19076,48485,76605,64178,11561,12124,74482,4452,64392,14124
2021-04-09 17:00:00,8815,25965,30655,9557,18992,9430,15596,16464,80842,20271,20529,9532,46443,9859,85224,69864,96821,15202,12284,9086,8982,55814,47463,7485,17293,54135,16031,24114,4536,46014,5294,9285,21121,56225,37910,31862,28316,49038,12232,7389,12809,3474,16611,12372,28985,19910,22529,15341,15468,21576,18833,31470,11840,6896,22317,248182,58581,72175,206064,25080,9562,4147,75430,56607,23728,40238,39910,19932,17382,21408,25667,19453,19670,13137,18450,10042,27281,17692,42140,9224,32382,212603,13083,57651,14907,14613,11321,12684,13714,7415,32218,15501,10160,173916,11830,42221,74829,19139,48647,76924,64335,11596,12169,74777,4498,64579,14223
2021-04-10 17:00:00,8929,26098,30768,9634,19098,9488,15678,16592,81372,20420,20567,9677,46635,9885,85585,69944,97298,15356,12431,9166,9024,56077,47668,7620,17370,54411,16170,24210,4582,46281,5314,9322,21246,56621,38289,32017,28341,49206,12272,7442,12896,3486,16713,12405,28987,20123,22628,15417,15512,21662,18909,31634,11880,6957,22431,248967,58859,72482,207232,25205,9649,4190,75648,57040,23918,40362,40027,20039,17392,21445,25785,19558,19728,13242,18558,10093,27383,17811,42302,9250,32472,214007,13132,58005,15016,14722,11410,12843,13770,7454,32594,15545,10184,174483,11883,42328,75002,19306,48773,77217,64439,11628,12200,75062,4535,64735,14226
2021-04-11 17:00:00,8995,26231,30882,9675,19218,9531,15726,16656,81935,20563,20611,9766,46879,9913,85842,70013,97665,15432,12523,9215,9038,56346,47780,7672,17415,54518,16493,24290,4640,46569,5343,9336,21331,56996,38546,32178,28360,49358,12322,7477,12972,3510,16791,12449,28988,20246,22686,15486,15538,21841,19002,31766,11921,7020,22593,249701,59033,72685,208275,25275,9755,4236,75827,57471,24016,40489,40109,20162,17423,21474,25914,19658,19758,13422,18658,10157,27505,17931,42458,9276,32546,215635,13166,58387,15107,14771,11484,12985,13839,7488,32781,15644,10232,175183,11948,42421,75120,19358,48849,77329,64554,11689,12235,75299,4575,64882,14226
2021-04-12 17:00:00,9014,26279,30937,9707,19325,9549,15775,16698,82232,20596,20624,9796,46996,9927,86068,70027,97818,15491,12603,9268,9064,56558,47971,7690,17469,54546,16608,24310,4640,46618,5358,9343,21407,57136,38718,32314,28450,49499,12322,7489,12995,3512,16812,12466,29132,20470,22753,15541,15556,21931,19014,31830,11954,7063,22714,250042,59248,72766,209069,25339,9778,4296,76019,57971,24139,40510,40146,20172,17440,21512,25983,19732,19760,13450,18733,10191,27597,18024,42559,9302,32675,216423,13188,58695,15223,14888,11544,13147,13875,7516,32807,15644,10235,175561,11963,42445,75178,19406,48879,77357,64671,11695,12269,75418,4575,64937,14227
2021-04-13 17:00:00,9155,26343,30966,9753,19379,9607,15854,16824,82488,20755,20655,9863,47067,9961,86279,70114,97954,15617,12715,9349,9064,56773,48292,7782,17482,54772,16841,24396,4724,46795,5423,9348,21457,57471,38955,32428,28601,49602,12385,7518,13063,3512,16901,12489,29587,20649,22797,15609,15596,22027,19057,31948,11972,7122,22827,250548,59377,72926,210065,25444,9839,4323,76178,58485,24157,40595,40244,20237,17446,21536,26094,19802,19823,13570,18841,10245,27641,18167,42679,9340,32737,216807,13192,58917,15310,14919,11589,13190,13885,7556,33037,15698,10239,176087,12015,42564,75324,19482,49043,77814,64823,11707,12306,75659,4594,65093,14348
2021-04-14 17:00:00,9283,26419,31094,9812,19482,9673,15932,16935,83143,20910,20690,9996,47240,10009,86405,70167,98321,15726,12882,9428,9091,57062,48635,7873,17544,54918,17088,24485,4785,47054,5455,9377,21509,57872,39011,32572,28828,49756,12421,7560,13153,3530,16982,12560,29860,20789,22876,15685,15644,22134,19154,32073,12001,7216,22954,251098,59451,73074,211391,25565,9955,4359,76396,59051,24233,40703,40338,20318,17512,21568,26236,19889,19867,13686,18938,10303,27776,18300,42793,9431,32828,217369,13225,59266,15408,14997,11673,13295,13942,7641,33405,15753,10275,176868,12119,42697,75488,19543,49124,78026,64994,11727,12358,75939,4602,65252,14386
2021-04-15 17:00:00,9378,26448,31170,9883,19592,9704,16014,17056,83824,21023,20727,10153,47472,10047,86627,70206,98673,15823,12972,9515,9150,57404,49110,7960,17584,55112,17365,24589,4837,47275,5507,9401,21604,58279,39402,32709,28866,49933,12451,7602,13224,3530,17075,12616,29865,20961,22976,15755,15689,22242,19246,32187,12051,7288,23076,251852,59637,73337,212653,25643,10011,4359,76628,59366,24317,40846,40424,20405,17529,21603,26375,19989,19897,13829,19049,10343,27847,18415,43001,9475,32924,218530,13280,59603,15487,15088,11742,13460,14007,7695,33802,15816,10303,177628,12218,42814,75698,19656,49217,78327,65140,11742,12395,76181,4631,65416,14459
2021-04-16 17:00:00,9453,26552,31247,9912,19706,9751,16064,17180,84386,21142,20757,10259,47682,10075,86943,70247,98973,15920,13128,9580,9174,57701,49484,8017,17627,55256,17536,24656,4884,47476,5549,9427,21688,58679,39668,32857,28924,50098,12491,7645,13270,3548,17129,12649,30007,21122,23070,15874,15727,22341,19316,32320,12097,7359,23211,252643,59852,73626,213806,25736,10066,4383,76786,59821,24368,40977,40536,20496,17577,21627,26470,20094,19973,13930,19175,10348,28013,18561,43139,9499,33034,219734,13316,59902,15562,15165,11834,13568,14059,7733,34130,15879,10318,178313,12329,42877,75859,19790,49355,78432,65268,11767,12401,76415,4643,65569,14499
2021-04-17 17:00:00,9625,26741,31333,9950,19785,9814,16082,17273,84952,21347,20810,10374,47864,10079,87138,70326,99255,16066,13262,9633,9204,57956,49670,8095,17681,55489,17720,24719,4937,47627,5575,9440,21730,59017,39867,32964,28969,50260,12503,7692,13316,3551,17188,12683,30010,21285,23139,15953,15771,22471,19390,32467,12135,7426,23316,253339,60051,73848,215265,25796,10152,4411,76943,60279,24501,41076,40619,20585,17599,21697,26574,20187,20011,14076,19342,10479,28109,18687,43269,9507,33130,221053,13331,60202,15625,15233,11909,13664,14088,7742,34373,15922,10347,178699,12403,42965,75985,19844,49405,78842,65427,11786,12430,76657,4674,65742,14498
2021-04-18 17:00:00,9678,26816,31386,9979,19862,9845,16115,17332,85426,21461,20837,10445,47999,10083,87322,70389,99542,16162,13352,9702,9251,58232,49876,8143,17740,55591,17963,24785,4979,47759,5595,9463,21809,59295,40106,33108,28991,50343,12530,7723,13374,3560,17252,12725,30013,21422,23205,15990,15796,22564,19432,32586,12166,7481,23395,253938,60231,74027,216310,25821,10188,4479,77032,60525,24583,41148,40696,20698,17607,21751,26692,20293,20054,14167,19447,10555,28225,18845,43447,9508,33205,222140,13358,60446,15726,15292,11991,13757,14128,7798,34584,16039,10374,179118,12436,43050,76113,19929,49467,78897,65561,11829,12440,76852,4683,65893,14508
2021-04-19 17:00:00,9692,26841,31441,10043,19933,9854,16132,17360,85704,21489,20844,10489,48126,10141,87514,70399,99655,16211,13435,9798,9256,58396,50097,8152,17772,55614,17987,24798,4982,47850,5619,9473,21875,59519,40237,33200,29043,50468,12530,7755,13386,3562,17290,12743,30168,21499,23245,16033,15800,22667,19482,32647,12200,7499,23482,254344,60393,74158,217235,25881,10201,4519,77162,61033,24648,41192,40707,20702,17613,21774,26772,20345,20060,14196,19526,10623,28292,18965,43563,9509,33294,222880,13375,60621,15773,15345,12044,13836,14159,7814,34607,16064,10376,179500,12462,43063,76160,19942,49498,78912,65710,11858,12452,76936,4683,65941,14510
2021-04-20 17:00:00,9741,26889,31475,10078,19968,9900,16188,17477,85971,21705,20897,10569,48234,10156,87645,70455,99829,16370,13499,9862,9259,58565,50359,8203,17809,55808,18169,24828,5052,48046,5653,9483,21904,59708,40431,33290,29259,50612,12599,7787,13455,3562,17342,12763,30558,21627,23298,16077,15836,22733,19525,32716,12224,7539,23607,254798,60524,74287,218407,25934,10249,4534,77357,61464,24725,41270,40799,20769,17631,21820,26828,20406,20098,14300,19619,10649,28358,19104,43656,9528,33363,223036,13388,60829,15867,15392,12088,13885,14170,7864,34822,16124,10383,180059,12570,43148,76322,20002,49605,79203,65832,11858,12509,77144,4689,66109,14634
2021-04-21 17:00:00,9831,26992,31548,10123,20086,9984,16206,17554,86377,21810,20912,10637,48348,10192,87747,70569,100139,16474,13552,9972,9300,58825,50876,8260,17858,55961,18383,24926,5106,48245,5680,9527,21963,59931,40466,33399,29364,50747,12637,7832,13505,3568,17397,12801,30778,21829,23383,16138,15866,22842,19603,32870,12265,7606,23705,255329,60604,74449,219660,26020,10299,4574,77585,61762,24789,41399,40873,20869,17652,21858,26926,20481,20146,14406,19723,10656,28434,19198,43812,9589,33424,223709,13419,61047,15973,15418,12150,13983,14219,7918,35111,16158,10407,180618,12613,43268,76538,20096,49687,79424,65998,11874,12518,77409,4741,66281,14676
2021-04-22 17:00:00,9955,27069,31594,10161,20139,10023,16241,17623,87107,22013,20938,10789,48571,10227,87950,70665,100295,16601,13653,10078,9371,59066,51212,8336,17942,56169,18513,25039,5170,48456,5700,9556,22020,60221,40813,33534,29419,50947,12652,7857,13545,3571,17437,12824,30971,22038,23457,16203,15910,22946,19669,33010,12340,7681,23801,256080,60785,74708,220804,26091,10346,4601,77827,62231,24877,41522,40974,20954,17682,21889,27042,20605,20183,14532,19847,10798,28513,19306,43964,9612,33500,224703,13459,61350,16074,15474,12215,14080,14264,7970,35382,16263,10432,181546,12635,43372,76685,20178,49762,79744,66131,11923,12568,77622,4765,66483,14712
2021-04-23 17:00:00,10029,27158,31682,10209,20236,10065,16275,17747,87765,22167,20960,10876,48807,10268,88184,70730,100590,16756,13753,10154,9383,59437,51476,8388,17982,56327,18908,25109,5206,48637,5724,9582,22086,60519,41079,33668,29466,51122,12676,7896,13612,3578,17503,12879,30975,22214,23514,16271,15950,23012,19744,33125,12362,7737,23860,256725,60967,74930,221965,26164,10398,4601,78077,62465,25001,41633,41070,21033,17691,21950,27152,20690,20207,14663,19968,10828,28589,19422,44127,9660,33552,225780,13482,61574,16147,15532,12312,14201,14299,8012,35659,16303,10468,182116,12683,43468,76892,20216,49799,80011,66270,11971,12623,77815,4776,66654,14751
