data,agrigento_infected,alessandria_infected,ancona_infected,aosta_infected,arezzo_infected,ascoli_piceno_infected,asti_infected,avellino_infected,bari_infected,barletta-andria-trani_infected,belluno_infected,benevento_infected,bergamo_infected,biella_infected,bologna_infected,bolzano_infected,brescia_infected,brindisi_infected,cagliari_infected,caltanissetta_infected,campobasso_infected,caserta_infected,catania_infected,catanzaro_infected,chieti_infected,como_infected,cosenza_infected,cremona_infected,crotone_infected,cuneo_infected,enna_infected,fermo_infected,ferrara_infected,firenze_infected,foggia_infected,forlì-cesena_infected,frosinone_infected,genova_infected,gorizia_infected,grosseto_infected,imperia_infected,isernia_infected,l'aquila_infected,la_spezia_infected,latina_infected,lecce_infected,lecco_infected,livorno_infected,lodi_infected,lucca_infected,macerata_infected,mantova_infected,massa_carrara_infected,matera_infected,messina_infected,milano_infected,modena_infected,monza_e_della_brianza_infected,napoli_infected,novara_infected,nuoro_infected,oristano_infected,padova_infected,palermo_infected,parma_infected,pavia_infected,perugia_infected,pesaro_e_urbino_infected,pescara_infected,piacenza_infected,pisa_infected,pistoia_infected,pordenone_infected,potenza_infected,prato_infected,ragusa_infected,ravenna_infected,reggio_di_calabria_infected,reggio_nell'emilia_infected,rieti_infected,rimini_infected,roma_infected,rovigo_infected,salerno_infected,sassari_infected,savona_infected,siena_infected,siracusa_infected,sondrio_infected,sud_sardegna_infected,taranto_infected,teramo_infected,terni_infected,torino_infected,trapani_infected,trento_infected,treviso_infected,trieste_infected,udine_infected,varese_infected,venezia_infected,verbano-cusio-ossola_infected,vercelli_infected,verona_infected,vibo_valentia_infected,vicenza_infected,viterbo_infected
2022-10-25 17:00:00,131285,141314,195975,43313,132897,93166,73580,151192,487298,129033,91976,94745,299474,63925,441223,262943,474105,143635,135247,90439,68868,354333,395005,98881,167063,230742,169587,125594,56706,197373,46767,76209,138402,395332,212515,195015,177888,310911,57275,81065,79866,24378,118858,86817,225595,313713,114939,132375,81645,156812,129578,161824,74004,64036,238887,1205036,287679,337423,1214890,120027,61852,51559,466569,388025,160597,203587,290171,124746,137598,99551,169882,114804,125209,120969,96797,115405,183547,195445,223071,62824,175587,1583150,102840,429103,123617,94491,105275,149867,64679,93199,204968,139205,90600,833090,126795,228245,434046,108217,222833,337853,403077,58113,56719,427842,50027,426091,98188
2022-10-26 17:00:00,131367,141605,196250,43392,133078,93284,73726,151380,487675,129105,92144,94866,299938,64067,441805,263339,474790,143794,135448,90494,68939,354619,395330,99014,167342,231195,169825,125817,56785,197729,46800,76309,138817,395890,212636,195291,178160,311415,57392,81232,79973,24397,119085,86971,225915,314112,115154,132607,81792,157123,129720,162108,74151,64070,239091,1206875,288092,338015,1215876,120274,61925,51623,467543,388487,161046,203988,290768,124917,137813,99727,170202,114940,125504,121076,96946,115482,183813,195622,223482,62925,175800,1585560,103088,429519,123852,94626,105455,150036,64780,93329,205140,139396,90792,834796,126950,228631,434910,108408,223228,338547,404034,58210,56809,428584,50088,426830,98364
2022-10-27 17:00:00,131435,141831,196550,43480,133244,93400,73820,151566,488060,129185,92345,94978,300450,64162,442498,263687,475475,143959,135702,90544,69012,354909,395587,99158,167530,231605,170096,126075,56820,197932,46847,76423,139060,396405,212770,195559,178424,311882,57519,81397,80074,24415,119294,87101,226243,314520,115376,132797,81953,157412,129875,162395,74293,64109,239243,1208724,288495,338550,1216792,120447,61990,51667,468476,388825,161343,204329,291246,125068,138022,99936,170474,115110,125761,121175,97093,115564,184050,195799,223857,63018,175987,1587713,103332,429922,124083,94734,105591,150207,64898,93392,205283,139596,90969,835920,127116,228932,435660,108572,223617,339201,404846,58274,56884,429232,50146,427505,98507
2022-10-28 17:00:00,131490,142026,196803,43529,133395,93536,73915,151727,488404,129249,92495,95077,300926,64247,443019,263971,476056,144119,135935,90596,69097,355189,395992,99298,167779,231998,170358,126261,56858,198125,46883,76501,139327,396899,212869,195778,178674,312269,57627,81503,80167,24435,119469,87233,226534,314913,115551,132960,82070,157656,129989,162641,74399,64147,239528,1210390,288821,339074,1217592,120624,62052,51728,469371,389143,161657,204679,291670,125196,138206,100103,170665,115242,125967,121294,97237,115623,184294,195944,224271,63113,176119,1589851,103584,430327,124271,94853,105715,150335,64989,93466,205425,139747,91110,837002,127250,229201,436337,108711,223913,339771,405603,58343,56947,429761,50179,428084,98633
2022-10-29 17:00:00,131577,142183,197028,43592,133537,93659,74002,151883,488792,129304,92679,95167,301317,64328,443562,264225,476634,144244,136085,90636,69158,355477,396316,99441,167960,232328,170614,126463,56892,198267,46912,76569,139528,397328,212972,195989,178901,312688,57731,81633,80249,24452,119638,87337,226828,315286,115735,133098,82176,157861,130095,162860,74508,64190,239700,1212001,289125,339491,1218451,120760,62089,51758,470198,389458,161915,204930,292046,125318,138401,100262,170862,115354,126212,121372,97356,115688,184488,196074,224636,63177,176259,1591779,103775,430717,124451,94920,105831,150463,65067,93538,205577,139899,91238,837988,127372,229481,436947,108873,224199,340292,406325,58400,57010,430328,50226,428620,98749
2022-10-30 17:00:00,131579,142867,197215,43624,133644,93753,74076,152003,489044,129332,92786,95233,301594,64359,444035,264336,476997,144369,136231,90636,69210,355696,396320,99502,168093,232565,170804,126602,56895,198381,46913,76651,139705,397593,213044,196189,179093,312926,57782,81708,80310,24468,119745,87410,227034,315542,115846,133223,82251,158020,130193,163004,74578,64217,239707,1213001,289374,339790,1219122,120821,62089,51775,470792,389471,162144,205110,292401,125413,138543,100375,171010,115453,126368,121439,97419,115691,184658,196175,224950,63247,176355,1593362,103937,430998,124544,94977,105911,150470,65145,93598,205688,140017,91345,838131,127376,229653,437446,108940,224367,340587,406775,58455,57079,430680,50258,429051,98849
2022-10-31 17:00:00,131579,142935,197303,43646,133676,93781,74098,152039,489139,129349,92791,95247,301685,64386,444231,264403,477149,144425,136291,90638,69231,355795,396325,99548,168144,232640,170935,126642,56895,198417,46913,76662,139849,397651,213064,196318,179148,313017,57793,81751,80318,24475,119799,87440,227132,315665,115887,133259,82270,158056,130224,163037,74606,64238,239712,1213355,289545,339918,1219466,120842,62168,51809,470925,389488,162279,205200,292552,125451,138635,100478,171039,115491,126399,121503,97453,115691,184768,196235,225220,63283,176428,1594215,103983,431105,124628,95011,105946,150474,65160,93685,205720,140066,91365,838332,127380,229715,437577,108962,224443,340667,406980,58472,57089,430813,50259,429192,98870
2022-11-01 17:00:00,131623,143083,197647,43716,133872,93938,74169,152252,489677,129457,92992,95411,302203,64447,444705,264743,477837,144668,136626,90668,69282,356141,396520,99760,168364,233103,171266,126913,56940,198534,46937,76776,139929,398181,213220,196491,179465,313512,57909,81872,80409,24490,120032,87574,227465,316146,116125,133457,82417,158366,130368,163363,74735,64280,239864,1215199,289806,340448,1220588,120918,62168,51837,472017,389874,162360,205561,292957,125625,138866,100571,171316,115645,126699,121600,97565,115749,184872,196397,225351,63384,176527,1596836,104204,431619,124909,95117,106104,150601,65247,93731,205932,140262,91542,839039,127496,230048,438339,109127,224825,341292,407773,58503,57147,431448,50307,429923,98997
2022-11-02 17:00:00,131654,142984,197713,43724,133901,93979,74339,152303,489802,129473,93026,95426,302276,64610,445038,264797,478034,144710,136676,90697,69326,356235,396830,99791,168444,233196,171390,126939,56940,198990,46979,76794,140207,398295,213250,196648,179518,313627,57921,81896,80421,24505,120084,87613,227560,316267,116160,133482,82430,158417,130379,163388,74757,64297,239975,1215620,290002,340537,1221015,121275,62283,51879,472244,390056,162681,205653,293117,125655,138943,100657,171344,115675,126732,121653,97592,115813,185015,196452,225707,63430,176643,1597865,104275,431761,124956,95149,106131,150680,65265,93819,205962,140349,91576,841960,127656,230090,438507,109155,224924,341371,408022,58598,57252,431597,50316,430105,99032
2022-11-03 17:00:00,131774,143325,198017,43790,134097,94159,74456,152573,490389,129554,93264,95572,302829,64701,445495,265152,478889,144928,137025,90768,69389,356661,397298,100030,168665,233682,171754,127279,56980,199243,47018,76904,140290,398861,213407,196784,179823,314139,58060,82054,80535,24525,120352,87788,228068,316806,116423,133747,82639,158789,130549,163791,74924,64343,240569,1218159,290334,341292,1222279,121524,62381,51955,473506,390501,162758,206113,293628,125800,139242,100810,171681,115844,127075,121823,97737,115923,185167,196641,225853,63548,176771,1600767,104603,432343,125253,95285,106307,150911,65360,94055,206205,140595,91751,843577,127852,230403,439338,109369,225343,342204,408967,58652,57367,432303,50355,430920,99222
2022-11-04 17:00:00,131860,143522,198191,43837,134226,94250,74545,152761,490758,129619,93397,95657,303218,64769,446002,265353,479480,145088,137258,90818,69462,356974,397664,100179,168801,233959,171966,127502,57008,199436,47078,76972,140649,399296,213533,197015,180003,314473,58148,82157,80613,24538,120527,87875,228410,317126,116587,133929,82756,159027,130666,164047,75019,64384,240802,1219725,290696,341756,1223208,121653,62456,52007,474470,390901,163181,206376,294039,125916,139486,100969,171887,115977,127317,121917,97847,115998,185363,196743,226311,63634,176914,1602879,104846,432761,125465,95382,106430,151065,65445,94178,206342,140762,91907,844712,128025,230638,439970,109429,225637,342652,409787,58708,57430,432872,50418,431566,99348
2022-11-05 17:00:00,131967,143721,198393,43866,134369,94338,74605,152906,491082,129679,93514,95732,303555,64844,446462,265542,480038,145249,137472,90871,69531,357231,398057,100311,168963,234248,172170,127700,57039,199577,47148,77026,140838,399761,213657,197242,180189,314814,58250,82271,80694,24553,120696,87970,228668,317444,116755,134085,82884,159289,130765,164263,75118,64405,240997,1221329,291002,342170,1224014,121790,62486,52042,475301,391332,163434,206633,294453,126021,139653,101115,172112,116089,127534,122030,97986,116083,185559,196872,226605,63723,177065,1604880,105067,433101,125653,95470,106521,151218,65509,94247,206487,140908,92017,845753,128163,230857,440590,109649,225949,343345,410533,58764,57495,433389,50461,432089,99442
2022-11-06 17:00:00,132004,143881,198581,43901,134458,94400,74675,153015,491334,129736,93634,95801,303815,64898,446552,265669,480432,145355,137615,90909,69576,357429,398284,172334,169081,234495,100434,127842,57039,199705,47186,77099,141045,400129,213737,197458,180367,315073,58303,82374,80754,24575,120838,88073,228910,317670,116889,134238,82964,159524,130863,164446,75195,64428,241152,1222447,291240,342517,1224730,121897,62486,52068,475863,391679,163660,206857,294790,126109,139793,101238,172295,116198,127651,122105,98066,116149,185736,196989,226957,63795,177186,1606596,105247,433414,125877,95543,106597,151325,65570,94311,206602,141027,92149,846502,128288,231018,441136,109722,226102,343683,411100,58794,57544,433781,50495,432558,99523
2022-11-07 17:00:00,132014,143925,198646,43911,134497,94443,74716,153072,491453,129751,93655,95817,303900,64939,447193,265733,480661,145417,137705,90927,69617,357528,398513,100465,169151,234569,172469,127882,57039,199771,47201,77122,141163,400209,213771,197617,180431,315217,58316,82401,80764,24587,120927,88114,229049,317766,116918,134291,82985,159585,130914,164501,75218,64452,241288,1222917,291371,342668,1225095,121919,62566,52113,476042,391893,163811,206943,294966,126135,139929,101297,172347,116227,127714,122164,98108,116179,185861,197023,227185,63846,177266,1607711,105319,433539,125906,95581,106630,151354,65579,94366,206629,141110,92169,846810,128370,231066,441276,109760,226183,343754,411289,58811,57559,433917,50500,432709,99548
2022-11-08 17:00:00,132169,144262,198984,43972,134709,94618,74819,153335,491968,129845,93877,95975,304585,65054,447707,266088,481569,145649,137991,91018,69674,357968,398970,100675,169403,235002,172753,128189,57078,200032,47291,77214,141247,400916,213963,197755,180802,315815,58440,82538,80876,24601,121215,88255,229491,318244,117184,134545,83182,159947,131120,164912,75402,64491,241517,1225479,291690,343416,1226375,122175,62697,52159,477251,392515,163941,207353,295414,126304,140247,101453,172694,116380,127987,122291,98277,116291,185978,197174,227306,63948,177373,1610702,105631,434123,126218,95697,106783,151586,65664,94562,206884,141347,92355,848573,128615,231344,442185,109944,226560,344505,412163,58894,57656,434696,50553,433566,99720
2022-11-09 17:00:00,132257,144440,199212,44021,134831,94710,74886,153465,492324,129900,94013,96079,304979,65124,448212,266252,482158,145803,138196,91075,69735,358254,399402,100830,169550,235309,172938,128425,57107,200193,47339,77293,141555,401407,214078,197987,181011,316262,58539,82651,80953,24618,121405,88367,229789,318554,117349,134747,83291,160193,131246,165187,75529,64517,241706,1227196,292017,343867,1227188,122314,62765,52195,478176,392989,164310,207626,295783,126404,140461,101606,172875,116522,128215,122378,98389,116382,186199,197325,227693,64012,177557,1612682,105884,434475,126402,95774,106887,151747,65712,94651,207009,141486,92485,849733,128784,231600,442881,110098,226808,344985,412966,58937,57718,435309,50596,434285,99810
2022-11-10 17:00:00,132341,144651,199456,44062,134942,94799,74983,153632,492705,129967,94157,96174,305445,65217,448772,266438,482830,145942,138383,91140,69772,358497,399836,100985,169754,235594,173157,128634,57136,200364,47447,77368,141781,401956,214195,198210,181246,316641,58637,82764,81020,24636,121572,88495,230125,318862,117529,134934,83413,160456,131425,165457,75650,64547,241848,1229014,292385,344407,1228030,122456,62845,52241,479026,393421,164566,207928,296168,126510,140634,101768,173119,116667,128455,122480,98526,116455,186373,197504,227965,64084,177681,1614825,106101,434838,126612,95870,107020,151863,65771,94784,207119,141637,92625,850928,128928,231804,443505,110205,227060,345507,413582,58986,57806,435863,50637,434819,99911
2022-11-11 17:00:00,132415,144854,199655,44099,135053,94898,75056,153783,493043,130016,94312,96265,305805,65304,449286,266620,483463,146073,138567,91183,69834,358773,400109,101156,169951,235864,173339,128818,57160,200508,47484,77453,142028,402398,214306,198459,181422,317037,58705,82896,81088,24654,121757,88608,230455,319178,117708,135101,83536,160688,131556,165726,75750,64569,241990,1230676,292638,344983,1228851,122616,62908,52287,479935,393798,164803,208263,296485,126623,140837,101896,173338,116798,128618,122554,98638,116536,186593,197637,228273,64160,177827,1616868,106394,435169,126812,95965,107135,151976,65818,94905,207247,141795,92746,852170,129051,232029,444184,110307,227258,345976,414341,59043,57887,436520,50674,435477,100002
2022-11-12 17:00:00,132492,145036,199915,44143,135175,95000,75138,153909,493336,130077,94405,96365,306196,65363,449843,266775,484138,146222,138767,91228,69912,359063,400448,101312,170113,236176,173516,129028,57185,200649,47542,77549,142265,402904,214446,198604,181626,317449,58771,83010,81166,24676,121909,88721,230791,319457,117877,135271,83791,160932,131706,165993,75869,64590,242227,1232413,292992,345496,1229641,122749,62937,52321,480825,394201,165061,208567,296844,126713,141044,102048,173567,116922,128820,122652,98749,116627,186852,197755,228629,64230,177935,1619080,106680,435530,126987,96058,107257,152100,65849,94951,207365,141951,92859,853286,129175,232230,444915,110412,227518,346416,415167,59089,57941,437132,50719,436083,100093
2022-11-13 17:00:00,132562,145205,200157,44176,135288,95084,75203,154043,493614,130128,94501,96449,306515,65411,450358,266882,484668,146337,138979,91272,69970,359333,400799,101438,170253,236444,173660,129197,57186,200758,47578,77633,142517,403236,214521,198809,181800,317767,58825,83085,81228,24692,122048,88804,231089,319690,118041,135451,83901,161131,131859,166196,75968,64612,242324,1233765,293272,345919,1230327,122852,62937,52350,481500,394486,165331,208811,297153,126809,141195,102187,173732,117034,128925,122701,98836,116689,187112,197863,229004,64282,178056,1620848,106899,435824,127065,96133,107331,152166,65888,94975,207464,142073,92986,854208,129324,232416,445409,110484,227725,346806,415773,59127,57987,437646,50791,436653,100203
2022-11-14 17:00:00,132585,145272,200255,44191,135323,95121,75250,154094,493736,130154,94547,96469,306597,65440,450695,266939,484928,146406,139091,91286,70009,359470,400975,101478,170425,236544,173764,129254,57186,200829,47591,77663,142728,403313,214568,198941,181862,317958,58830,83130,81247,24701,122134,88840,231213,319793,118082,135504,83946,161180,131918,166238,75998,64633,242380,1234324,293502,346083,1230701,122915,63023,52387,481677,394612,165488,208946,297337,126848,141344,102285,173770,117081,128978,122772,98870,116708,187238,197910,229259,64339,178139,1622225,106972,435957,127146,96186,107363,152194,65894,95046,207502,142139,93013,854623,129365,232466,445753,110520,227786,346920,416007,59153,58001,437804,50798,436840,100222
2022-11-15 17:00:00,132732,145673,200645,44265,135543,95268,75422,154325,494366,130258,94792,96682,307404,65553,451486,267274,486183,146621,139341,91354,70087,359914,401514,101761,170733,237173,174038,129726,57238,201160,47701,77813,142846,404043,214822,199132,182262,318777,58983,83293,81421,24719,122413,89040,231683,320390,118458,135769,84225,161565,132167,166837,76183,64665,242755,1237693,293939,347138,1232122,123285,63161,52451,483189,395270,165626,209591,297800,127061,141636,102482,174156,117303,129335,122870,99029,116837,187435,198165,229412,64434,178289,1625520,107381,436569,127413,96377,107546,152406,65968,95323,207735,142451,93178,857023,129575,232856,446889,110689,228265,347858,417022,59255,58164,438844,50844,437941,100442
2022-11-16 17:00:00,132842,145855,200948,44324,135707,95375,75510,154494,494795,130342,94963,96816,307953,65622,452281,267456,487085,146754,139550,91420,70169,360296,401873,101925,171037,237538,174253,130035,57288,201300,47753,77921,143398,404591,214963,199410,182500,319258,59083,83418,81524,24737,122657,89173,232099,320882,118703,136007,84411,161810,132330,167224,76306,64693,242925,1239968,294446,347812,1233173,123415,63225,52494,484578,395774,166056,210017,298262,127204,141905,102680,174409,117432,129614,122962,99146,116923,187727,198303,229880,64487,178521,1628122,107775,437007,127528,96503,107671,152539,66010,95429,207892,142630,93347,858275,129711,233163,447964,110830,228596,348445,418181,59297,58227,439754,50893,438956,100574
2022-11-17 17:00:00,132947,146124,201260,44325,135868,95507,75621,154658,495217,130433,95125,96918,308497,65726,453083,267636,488099,146907,139703,91492,70251,360637,402354,102093,171293,237950,174452,130380,57328,201510,47808,78037,143765,405160,215108,199755,182757,319826,59188,83550,81616,24765,122849,89320,232598,321300,118938,136250,84615,162096,132485,167611,76421,64738,243128,1242300,294454,348530,1234196,123614,63322,52531,485779,396211,166319,210454,298688,127365,142126,102852,174706,117584,129861,123057,99282,117036,188070,198507,230248,64549,178748,1630773,108175,437372,127734,96637,107803,152680,66078,95626,208053,142865,93486,859887,129902,233434,448899,110954,228941,349046,419158,59358,58328,440541,50939,439847,100705
2022-11-18 17:00:00,133035,146348,201596,44401,136062,95617,75718,154824,495626,130503,95297,97014,309018,65805,453827,267797,489003,147043,139876,91563,70320,361006,402758,102281,171484,238321,174639,130661,57364,201678,47860,78153,144145,405709,215265,200038,183020,320360,59286,83671,81705,24795,123053,89469,232983,321776,119153,136495,84786,162362,132691,167995,76526,64774,243340,1244355,295344,349174,1235389,123787,63368,52563,486969,396658,166629,210865,299090,127495,142359,102980,174962,117761,130101,123143,99403,117133,188373,198650,230765,64631,178986,1633342,108515,437809,127861,96780,107925,152826,66128,95778,208207,143097,93616,861229,130070,233688,449754,111090,229227,349557,420050,59428,58412,441259,50976,440719,100842
2022-11-19 17:00:00,133143,146527,201937,44454,136223,95736,75823,154959,495958,130595,95437,97127,309479,65866,454686,267959,489812,147164,140052,91617,70413,361331,403154,102430,171694,238645,174794,130943,57396,201868,47903,78260,144513,406253,215408,200296,183258,320911,59359,83811,81809,24814,123235,89640,233345,322226,119362,136738,84952,162699,132898,168373,76649,64804,243526,1246399,295802,349779,1236407,123925,63413,52584,488071,397040,166905,211286,299428,127633,142547,103169,175239,117910,130359,123226,99522,117228,188692,198789,231151,64687,179190,1635713,108879,438244,127997,96907,108047,152932,66165,95822,208356,143295,93763,862559,130210,233931,450480,111242,229553,350110,420955,59484,58507,442047,51023,441560,100963
2022-11-20 17:00:00,133197,146703,202232,44489,136345,95836,75877,155089,496272,130663,95558,97205,309809,65933,455350,268067,490364,147260,140248,91668,70499,361636,403509,102564,171867,238894,174947,131133,57398,202014,47962,78359,144870,406638,215526,200524,183466,321283,59419,83893,81888,24829,123383,89761,233676,322610,119487,136927,85087,162936,133033,168615,76758,64815,243655,1247932,296175,350231,1237200,124039,63413,52606,488921,397342,167206,211594,299708,127765,142719,103317,175436,118052,130508,123276,99621,117301,189037,198940,231546,64766,179392,1637610,109149,438553,128075,97000,108139,153017,66205,95837,208475,143434,93884,863581,130356,234078,451242,111315,229754,350445,421613,59543,58571,442651,51096,442268,101064
2022-11-21 17:00:00,133218,146824,202338,44520,136386,95880,75926,155152,496375,130694,95582,97229,309925,65980,455746,268133,490710,147293,140288,91694,70554,361814,403662,102614,171959,238993,175038,131184,57398,202100,47980,78383,145132,406771,215582,200706,183524,321506,59420,83924,81902,24841,123464,89815,233793,322786,119526,136992,85121,162996,133115,168707,76791,64831,243704,1248541,296425,350421,1237662,124106,63483,52638,489119,397535,167368,211733,299883,127809,142836,103407,175488,118101,130586,123323,99664,117327,189215,198995,231840,64806,179530,1638993,109256,438699,128198,97049,108161,153065,66212,95915,208518,143555,93921,864085,130394,234140,451560,111367,229860,350528,421875,59573,58605,442885,51104,442508,101097
2022-11-22 17:00:00,133382,147090,202961,44606,136687,96072,76049,155384,497013,130843,95836,97413,310884,66073,456705,268463,492109,147521,140545,91818,70660,362408,404281,102881,172296,239615,175304,131644,57456,202321,48090,78591,145292,407692,215874,200979,183939,322490,59567,84118,82092,24864,123777,90059,234457,323511,119858,137440,85470,163458,133415,169347,77001,64885,243921,1252034,296913,351486,1239358,124328,63618,52668,490741,398139,167491,212467,300313,128053,143165,103615,175939,118374,130986,123465,99827,117475,189478,199146,232010,64900,179710,1642340,109773,439430,128478,97230,108351,153320,66263,96093,208759,143864,94116,865809,130591,234508,452768,111577,230336,351432,423000,59667,58679,444054,51150,443901,101291
2022-11-23 17:00:00,133473,147474,203330,44639,136848,96203,76206,155504,497397,130948,95991,97512,311402,66176,457660,268684,492953,147655,140683,91869,70778,362690,404672,103003,172520,239965,175453,131940,57514,202606,48137,78685,145891,408279,216019,201369,184157,323105,59663,84233,82239,24881,123995,90229,234776,323898,120088,137641,85652,163763,133639,169671,77121,64885,244282,1254221,297403,352189,1240151,124624,63686,52702,491847,398475,167943,212888,300652,128185,143385,103812,176229,118537,131293,123564,99937,117551,189863,199253,232575,64943,179957,1644306,110126,439709,128623,97369,108476,153448,66302,96189,208874,144077,94243,867997,130745,234784,453681,111752,230689,351956,423914,59767,58812,444911,51194,444787,101390
2022-11-24 17:00:00,133571,147737,203679,44687,137011,96347,76312,155669,497781,131022,96157,97634,311963,66249,458515,268865,493889,147795,140864,91951,70890,363163,405066,103150,172773,240336,175632,132189,57545,202843,48210,78826,146238,408865,216167,201725,184432,323779,59747,84382,82361,24916,124175,90432,235177,324314,120277,137908,85873,164073,133863,170095,77283,64965,244439,1256525,297900,352905,1241331,124811,63760,52740,493102,398953,168205,213321,301013,128381,143627,103983,176550,118689,131541,123628,100042,117643,190224,199404,232957,65046,180262,1646894,110556,440232,128773,97530,108617,153596,66364,96287,209022,144306,94345,869556,130865,235038,454613,111933,231078,352466,424857,59850,58916,445857,51229,445734,101490
2022-11-25 17:00:00,133665,147986,204071,44736,137153,96484,76426,155819,498122,131110,96322,97749,312523,66339,459359,269038,494790,147919,141035,92016,70974,363532,405451,103305,173034,240664,175806,132489,57579,203083,48271,78958,146632,409387,216319,202052,184656,324397,59852,84492,82478,24948,124358,90593,235639,324744,120454,138139,86046,164349,134073,170447,77406,65002,244691,1258586,298367,353498,1242336,125016,63793,52812,494207,399336,168529,213739,301366,128562,143843,104163,176809,118852,131793,123705,100152,117726,190604,199634,233379,65103,180488,1649129,110895,440682,128897,97722,108749,153709,66400,96392,209174,144527,94484,871200,131020,235289,455521,112106,231482,352954,425780,59919,58997,446645,51264,446671,101571
2022-11-26 17:00:00,133757,148218,204432,44779,137296,96606,76569,155959,498453,131204,96453,97842,313050,66427,460098,269171,495584,148061,141187,92100,71058,363859,405820,103418,173242,240999,175959,132763,57602,203284,48315,79068,146972,409886,216488,202395,184874,325054,59961,84609,82591,24967,124550,90741,235965,325112,120674,138346,86195,164617,134244,170793,77519,65034,244898,1260642,298802,354080,1243208,125188,63839,52831,495190,399738,168774,214107,301652,128705,144063,104342,177060,118993,132067,123790,100258,117831,190915,199817,233818,65162,180698,1651625,111211,441080,129004,97859,108867,153821,66435,96420,209338,144743,94605,872668,131151,235523,456344,112249,231869,353427,426593,59979,59105,447381,51300,447550,101681
2022-11-27 17:00:00,133804,148372,204720,44821,137406,96723,76645,156059,498684,131247,96540,97889,313395,66487,460815,269250,496155,148155,141359,92132,71116,364056,405988,103518,173424,241242,176049,132919,57602,203409,48348,79199,147000,410249,216583,202738,185062,325515,60011,84702,82685,24986,124672,90902,236264,325420,120811,138527,86318,164832,134411,171031,77647,65060,245057,1262136,299183,354534,1243795,125292,63839,52844,495918,400063,169034,214403,301938,128839,144257,104507,177235,119093,132202,123836,100332,117900,191174,199943,234243,65226,180889,1653567,111448,441353,129091,97971,108947,153887,66458,96444,209434,144892,94687,873556,131248,235705,456859,112339,232091,353756,427175,60025,59151,447962,51375,448228,101774
2022-11-28 17:00:00,133826,148498,204866,44833,137459,96785,76720,156119,498795,131282,96574,97915,313497,66552,461206,269305,496423,148203,141389,92156,71178,364208,406199,103571,173554,241329,176136,132961,57603,203503,48363,79240,146997,410321,216631,202967,185113,325744,60021,84728,82714,24994,124735,90964,236373,325585,120844,138585,86342,164886,134486,171097,77681,65093,245097,1262720,299392,354726,1244265,125369,63887,52884,496088,400233,169200,214559,302081,128900,144447,104608,177282,119138,132284,123903,100368,117959,191337,199996,234574,65254,181036,1654767,111519,441506,129190,98030,108976,153915,66471,96518,209489,145019,94719,874269,131317,235760,457148,112369,232229,353869,427365,60063,59179,448147,51380,448437,101794
2022-11-29 17:00:00,134007,148869,205447,44900,137718,97032,76945,156354,499411,131400,96820,98073,314334,66669,461935,269558,497778,148430,141651,92272,71291,364782,406661,103824,173938,241917,176424,133361,57651,203916,48462,79450,147109,411124,216941,203260,185433,326862,60203,84915,82919,25019,124986,91285,236973,326311,121141,138977,86695,165351,134804,171715,77943,65145,245420,1266039,299875,355698,1245823,125724,64015,52943,497560,400833,169296,215234,302568,129027,144842,104817,177700,119365,132624,124047,100540,118122,191594,200345,234760,65357,181269,1657936,112004,442182,129432,98240,109177,154120,66513,96649,209780,145458,94899,877043,131506,236076,458329,112576,232796,354652,428469,60186,59346,449388,51441,449858,101946
2022-11-30 17:00:00,134154,149091,205794,44961,137894,97178,77030,156493,499758,131492,96937,98179,314895,66746,462868,269698,498688,148602,141783,92357,71399,365150,407091,104002,174237,242254,176582,133666,57687,204112,48534,79583,148286,411636,217153,203644,185619,327450,60311,85042,83075,25043,125206,91485,237424,326794,121336,139194,86906,165633,135002,172061,78128,65145,245578,1268253,300376,356385,1246883,125885,64096,52980,498664,401212,169788,215660,302890,129394,145138,105023,177926,119523,132948,124163,100640,118224,191946,200570,235368,65452,181605,1660185,112346,442675,129594,98412,109315,154211,66542,96770,209954,145729,95044,878309,131702,236330,459178,112775,233253,355164,429387,60230,59416,450351,51456,450824,102051
2022-12-01 17:00:00,134267,149472,206179,44997,138055,97353,77211,156638,500121,131573,97070,98273,315454,66865,463672,269831,499585,148744,141915,92443,71508,365543,407492,104171,174540,242651,176696,133969,57723,204488,48584,79745,148667,412080,217367,204117,185820,328237,60444,85157,83233,25065,125456,91689,237861,327230,121528,139416,87094,165891,135221,172431,78282,65182,245766,1270461,300880,357031,1247863,126176,64155,53008,499729,401660,170073,216080,303254,129585,145386,105236,178209,119660,133199,124253,100763,118349,192251,200737,235793,65525,181841,1662551,112659,443084,129757,98568,109425,154341,66578,96867,210091,145998,95172,880690,131836,236508,460050,112942,233668,355668,430203,60324,59569,451215,51499,451816,102159
2022-12-02 17:00:00,134370,149753,206549,45046,138210,97514,77333,156784,500479,131662,97178,98360,315938,66936,464386,269936,500390,148897,142029,92547,71613,365961,407930,104361,174884,242983,176856,134258,57743,204714,48633,79904,149019,412566,217557,204484,186029,328873,60546,85287,83376,25090,125598,91890,238150,327788,121682,139645,87268,166171,135415,172792,78438,65242,245929,1272335,301324,357594,1248924,126328,64227,53036,500725,402051,170331,216460,303597,129801,145687,105440,178427,119837,133459,124343,100867,118450,192616,200926,236337,65580,182063,1664659,112970,443545,129918,98722,109522,154439,66610,96972,210293,146257,95299,882318,131990,236744,460863,113078,234068,356071,431012,60382,59626,452100,51530,452814,102253
